ChIP-Seq dataset	diPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	monoPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	TF	BEST SIM-TY	SIM-TY CHECK	CONSISTENCY CHECK	MOTIF CHECK	CHANCE TO SAVE
PEAKS010570	dichipmunk_pcm/TFE2_MOUSE^PEAKS010570.pcm	0.002510208	0.004456937	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TFE2_MOUSE^PEAKS010570.pcm	0.002673861	0.003144105	TFE2_MOUSE	0.004456937	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030106	dichipmunk_pcm/TFE3_HUMAN^PEAKS030106.pcm	7.18E-04	7.57E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TFE3_HUMAN^PEAKS030106.pcm	0.001161683	0.001189771	TFE3_HUMAN	0.001189771	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030107	dichipmunk_pcm/TFEB_HUMAN^PEAKS030107.pcm	0.002031426	0.001654614	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TFEB_HUMAN^PEAKS030107.pcm	0.001276865	0.001400986	TFEB_HUMAN	0.002031426	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030024	dichipmunk_pcm/TGIF1_HUMAN^PEAKS030024.pcm	0.001060757	0.002012171	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TGIF1_HUMAN^PEAKS030024.pcm	8.58E-04	7.06E-04	TGIF1_HUMAN	0.002012171	FAIL	IMPOSSIBLE	FAIl	-
PEAKS030273	dichipmunk_pcm/TLX1_HUMAN^PEAKS030273.pcm	NA	8.03E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TLX1_HUMAN^PEAKS030273.pcm	NA	0.002918225	TLX1_HUMAN	0.002918225	FAIL	IMPOSSIBLE	FAIL	-
PEAKS000519	dichipmunk_pcm/TYY1_HUMAN^PEAKS000519.pcm	0.164546508	0.254575195	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS000519.pcm	0.169280158	0.270746087	TYY1_HUMAN	0.270746087	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020071	dichipmunk_pcm/TYY1_HUMAN^PEAKS020071.pcm	0.176239387	0.284777671	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020071.pcm	0.178455546	0.275402916	TYY1_HUMAN	0.284777671	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020078	dichipmunk_pcm/TYY1_HUMAN^PEAKS020078.pcm	0.197342775	0.320164658	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020078.pcm	0.195101083	0.334430881	TYY1_HUMAN	0.334430881	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020213	dichipmunk_pcm/TYY1_HUMAN^PEAKS020213.pcm	0.172050298	0.249710661	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020213.pcm	0.170493619	0.262537651	TYY1_HUMAN	0.262537651	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020249	dichipmunk_pcm/TYY1_HUMAN^PEAKS020249.pcm	0.179309465	0.29640762	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020249.pcm	0.198265015	0.305060779	TYY1_HUMAN	0.305060779	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020256	dichipmunk_pcm/TYY1_HUMAN^PEAKS020256.pcm	0.147100838	0.226568108	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020256.pcm	0.167410329	0.256662701	TYY1_HUMAN	0.256662701	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020273	dichipmunk_pcm/TYY1_HUMAN^PEAKS020273.pcm	0.193499998	0.306208204	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020273.pcm	0.180621403	0.303455237	TYY1_HUMAN	0.306208204	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020298	dichipmunk_pcm/TYY1_HUMAN^PEAKS020298.pcm	0.167412035	0.243544445	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020298.pcm	0.177476038	0.276636845	TYY1_HUMAN	0.276636845	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020313	dichipmunk_pcm/TYY1_HUMAN^PEAKS020313.pcm	0.153522731	0.265568137	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020313.pcm	0.169321369	0.482218769	TYY1_HUMAN	0.482218769	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020330	dichipmunk_pcm/TYY1_HUMAN^PEAKS020330.pcm	0.173160854	0.261073832	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020330.pcm	0.186027231	0.304259635	TYY1_HUMAN	0.304259635	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020461	dichipmunk_pcm/TYY1_HUMAN^PEAKS020461.pcm	0.198958631	0.301334994	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020461.pcm	0.183716765	0.318433774	TYY1_HUMAN	0.318433774	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020463	dichipmunk_pcm/TYY1_HUMAN^PEAKS020463.pcm	0.170042144	0.254878089	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020463.pcm	0.143653245	0.244053771	TYY1_HUMAN	0.254878089	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020495	dichipmunk_pcm/TYY1_HUMAN^PEAKS020495.pcm	0.189179096	0.30959891	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020495.pcm	0.158029973	0.296914567	TYY1_HUMAN	0.30959891	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020509	dichipmunk_pcm/TYY1_HUMAN^PEAKS020509.pcm	0.175434099	0.271080846	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020509.pcm	0.160980581	0.272064261	TYY1_HUMAN	0.272064261	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020521	dichipmunk_pcm/TYY1_HUMAN^PEAKS020521.pcm	0.155031532	0.237020696	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020521.pcm	0.172862999	0.276484883	TYY1_HUMAN	0.276484883	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020800	dichipmunk_pcm/TYY1_HUMAN^PEAKS020800.pcm	0.196458534	0.277344147	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020800.pcm	0.182634638	0.273789247	TYY1_HUMAN	0.277344147	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020803	dichipmunk_pcm/TYY1_HUMAN^PEAKS020803.pcm	0.189695548	0.27132912	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020803.pcm	0.155053133	0.254415094	TYY1_HUMAN	0.27132912	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020897	dichipmunk_pcm/TYY1_HUMAN^PEAKS020897.pcm	0.166994453	0.241419209	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS020897.pcm	0.174640809	0.245995992	TYY1_HUMAN	0.245995992	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021064	dichipmunk_pcm/TYY1_HUMAN^PEAKS021064.pcm	0.188762394	0.309911978	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS021064.pcm	0.190861288	0.330710215	TYY1_HUMAN	0.330710215	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030196	dichipmunk_pcm/TYY1_HUMAN^PEAKS030196.pcm	0.162811654	0.245677963	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_HUMAN^PEAKS030196.pcm	0.134025019	0.232356227	TYY1_HUMAN	0.245677963	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010018	dichipmunk_pcm/TYY1_MOUSE^PEAKS010018.pcm	0.160620576	0.25674523	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_MOUSE^PEAKS010018.pcm	0.068257411	0.140189268	TYY1_MOUSE	0.25674523	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010337	dichipmunk_pcm/TYY1_MOUSE^PEAKS010337.pcm	0.171699149	0.322612403	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_MOUSE^PEAKS010337.pcm	0.158752998	0.376241535	TYY1_MOUSE	0.376241535	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010341	dichipmunk_pcm/TYY1_MOUSE^PEAKS010341.pcm	0.013422254	0.041505115	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/TYY1_MOUSE^PEAKS010341.pcm	0.003595503	0.005160451	TYY1_MOUSE	0.041505115	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030233	dichipmunk_pcm/UBIP1_HUMAN^PEAKS030233.pcm	NA	0.00474715	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/UBIP1_HUMAN^PEAKS030233.pcm	NA	0.005464985	UBIP1_HUMAN	0.005464985	FAIL	IMPOSSIBLE	WRONG	-
PEAKS020013	dichipmunk_pcm/USF1_HUMAN^PEAKS020013.pcm	0.245790049	0.300210793	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020013.pcm	0.237995382	0.308186554	USF1_HUMAN	0.308186554	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020018	dichipmunk_pcm/USF1_HUMAN^PEAKS020018.pcm	0.239803864	0.324058623	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020018.pcm	0.241127499	0.339367264	USF1_HUMAN	0.339367264	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020109	dichipmunk_pcm/USF1_HUMAN^PEAKS020109.pcm	0.223041142	0.323111356	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020109.pcm	0.239380259	0.320155632	USF1_HUMAN	0.323111356	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020336	dichipmunk_pcm/USF1_HUMAN^PEAKS020336.pcm	0.27181221	0.358380636	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020336.pcm	0.266123385	0.378199878	USF1_HUMAN	0.378199878	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020337	dichipmunk_pcm/USF1_HUMAN^PEAKS020337.pcm	0.251384162	0.351208908	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020337.pcm	0.258390034	0.412974853	USF1_HUMAN	0.412974853	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020482	dichipmunk_pcm/USF1_HUMAN^PEAKS020482.pcm	0.223994065	0.336188452	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020482.pcm	0.224208114	0.38581193	USF1_HUMAN	0.38581193	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020535	dichipmunk_pcm/USF1_HUMAN^PEAKS020535.pcm	0.243227059	0.228022821	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020535.pcm	0.236984766	0.272716696	USF1_HUMAN	0.272716696	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020578	dichipmunk_pcm/USF1_HUMAN^PEAKS020578.pcm	0.247885997	0.362101643	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020578.pcm	0.266489907	0.435948519	USF1_HUMAN	0.435948519	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020617	dichipmunk_pcm/USF1_HUMAN^PEAKS020617.pcm	0.249123373	0.407435251	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020617.pcm	0.246752311	0.395650647	USF1_HUMAN	0.407435251	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020754	dichipmunk_pcm/USF1_HUMAN^PEAKS020754.pcm	0.248041989	0.339585127	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020754.pcm	0.251482627	0.322529861	USF1_HUMAN	0.339585127	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020814	dichipmunk_pcm/USF1_HUMAN^PEAKS020814.pcm	0.270877316	0.350316222	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020814.pcm	0.255800602	0.321389815	USF1_HUMAN	0.350316222	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020984	dichipmunk_pcm/USF1_HUMAN^PEAKS020984.pcm	0.247380012	0.331603422	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS020984.pcm	0.24755998	0.329440513	USF1_HUMAN	0.331603422	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021002	dichipmunk_pcm/USF1_HUMAN^PEAKS021002.pcm	0.227747516	0.33203928	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS021002.pcm	0.250722363	0.410414218	USF1_HUMAN	0.410414218	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021066	dichipmunk_pcm/USF1_HUMAN^PEAKS021066.pcm	0.237584939	0.277320039	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_HUMAN^PEAKS021066.pcm	0.254323266	0.29966702	USF1_HUMAN	0.29966702	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020748	dichipmunk_pcm/USF1_MOUSE^PEAKS020748.pcm	0.284719604	0.388480938	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_MOUSE^PEAKS020748.pcm	0.287369817	0.471663197	USF1_MOUSE	0.471663197	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020789	dichipmunk_pcm/USF1_MOUSE^PEAKS020789.pcm	0.224779987	0.385743618	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF1_MOUSE^PEAKS020789.pcm	0.284457478	0.474929121	USF1_MOUSE	0.474929121	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020110	dichipmunk_pcm/USF2_HUMAN^PEAKS020110.pcm	NA	0.225636689	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_HUMAN^PEAKS020110.pcm	NA	0.286463336	USF2_HUMAN	0.286463336	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020194	dichipmunk_pcm/USF2_HUMAN^PEAKS020194.pcm	NA	0.212084517	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_HUMAN^PEAKS020194.pcm	NA	0.228734454	USF2_HUMAN	0.228734454	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020447	dichipmunk_pcm/USF2_HUMAN^PEAKS020447.pcm	NA	0.239858552	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_HUMAN^PEAKS020447.pcm	NA	0.247852235	USF2_HUMAN	0.247852235	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020722	dichipmunk_pcm/USF2_HUMAN^PEAKS020722.pcm	NA	0.233209712	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_HUMAN^PEAKS020722.pcm	NA	0.240473466	USF2_HUMAN	0.240473466	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020723	dichipmunk_pcm/USF2_HUMAN^PEAKS020723.pcm	NA	0.280164423	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_HUMAN^PEAKS020723.pcm	NA	0.28356907	USF2_HUMAN	0.28356907	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030039	dichipmunk_pcm/USF2_HUMAN^PEAKS030039.pcm	NA	0.00155924	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_HUMAN^PEAKS030039.pcm	NA	0.001833077	USF2_HUMAN	0.001833077	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020031	dichipmunk_pcm/USF2_MOUSE^PEAKS020031.pcm	NA	0.245889928	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_MOUSE^PEAKS020031.pcm	NA	0.265678622	USF2_MOUSE	0.265678622	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020658	dichipmunk_pcm/USF2_MOUSE^PEAKS020658.pcm	NA	0.236535049	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/USF2_MOUSE^PEAKS020658.pcm	NA	0.218979195	USF2_MOUSE	0.236535049	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS000542	dichipmunk_pcm/VDR_HUMAN^PEAKS000542.pcm	0.001917767	0.001731242	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS000542.pcm	6.79E-04	9.19E-04	VDR_HUMAN	0.001917767	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010192	dichipmunk_pcm/VDR_HUMAN^PEAKS010192.pcm	0.002236323	0.005884556	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS010192.pcm	0.002779451	0.004064541	VDR_HUMAN	0.005884556	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010251	dichipmunk_pcm/VDR_HUMAN^PEAKS010251.pcm	0.166478508	0.168049991	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS010251.pcm	0.185944637	0.191797683	VDR_HUMAN	0.191797683	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010254	dichipmunk_pcm/VDR_HUMAN^PEAKS010254.pcm	0.002953676	0.002775045	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS010254.pcm	0.005464927	0.003659243	VDR_HUMAN	0.005464927	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010610	dichipmunk_pcm/VDR_HUMAN^PEAKS010610.pcm	0.24874118	0.253922519	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS010610.pcm	0.229855277	0.20941602	VDR_HUMAN	0.253922519	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010652	dichipmunk_pcm/VDR_HUMAN^PEAKS010652.pcm	0.199986799	0.170942983	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS010652.pcm	0.218063106	0.199322014	VDR_HUMAN	0.218063106	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010653	dichipmunk_pcm/VDR_HUMAN^PEAKS010653.pcm	0.003286231	9.98E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS010653.pcm	0.002301251	0.002464967	VDR_HUMAN	0.003286231	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010654	dichipmunk_pcm/VDR_HUMAN^PEAKS010654.pcm	0.160345249	0.155513772	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/VDR_HUMAN^PEAKS010654.pcm	0.18907916	0.179063337	VDR_HUMAN	0.18907916	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030050	dichipmunk_pcm/YBOX1_HUMAN^PEAKS030050.pcm	NA	0.001555984	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/YBOX1_HUMAN^PEAKS030050.pcm	NA	0.002943431	YBOX1_HUMAN	0.002943431	FAIL	IMPOSSIBLE	WRONG	-
PEAKS020481	dichipmunk_pcm/ZBT7A_HUMAN^PEAKS020481.pcm	0.005846446	0.013857073	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZBT7A_HUMAN^PEAKS020481.pcm	0.006244344	0.011285145	ZBT7A_HUMAN	0.013857073	FAIL	-	FAIL	-
PEAKS020721	dichipmunk_pcm/ZBT7A_HUMAN^PEAKS020721.pcm	0.008016892	0.019692131	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZBT7A_HUMAN^PEAKS020721.pcm	0.005113902	0.011546849	ZBT7A_HUMAN	0.019692131	FAIL	-	FAIL	-
PEAKS021026	dichipmunk_pcm/ZBT7A_HUMAN^PEAKS021026.pcm	0.006891734	0.018228046	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZBT7A_HUMAN^PEAKS021026.pcm	0.006278967	0.008673117	ZBT7A_HUMAN	0.018228046	FAIL	-	FAIL	-
PEAKS030374	dichipmunk_pcm/ZBT7B_HUMAN^PEAKS030374.pcm	0.007301455	0.001844222	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZBT7B_HUMAN^PEAKS030374.pcm	0.007890514	0.002069089	ZBT7B_HUMAN	0.007890514	FAIL	IMPOSSIBLE	CONSISTENT	-
PEAKS020600	dichipmunk_pcm/ZEB1_HUMAN^PEAKS020600.pcm	NA	0.104393621	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZEB1_HUMAN^PEAKS020600.pcm	NA	0.102218453	ZEB1_HUMAN	0.104393621	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020939	dichipmunk_pcm/ZEB1_HUMAN^PEAKS020939.pcm	NA	0.160597745	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZEB1_HUMAN^PEAKS020939.pcm	NA	0.24380704	ZEB1_HUMAN	0.24380704	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020964	dichipmunk_pcm/ZEB1_HUMAN^PEAKS020964.pcm	NA	0.114190685	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZEB1_HUMAN^PEAKS020964.pcm	NA	0.099755563	ZEB1_HUMAN	0.114190685	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030129	dichipmunk_pcm/ZEP1_HUMAN^PEAKS030129.pcm	NA	0.001094492	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZEP1_HUMAN^PEAKS030129.pcm	NA	0.002617365	ZEP1_HUMAN	0.002617365	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030241	dichipmunk_pcm/ZFHX3_HUMAN^PEAKS030241.pcm	NA	6.02E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZFHX3_HUMAN^PEAKS030241.pcm	NA	7.78E-04	ZFHX3_HUMAN	0.000777583	FAIL	IMPOSSIBLE	FAIL	-
PEAKS010004	dichipmunk_pcm/ZFX_MOUSE^PEAKS010004.pcm	NA	0.175213019	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZFX_MOUSE^PEAKS010004.pcm	NA	0.191842807	ZFX_MOUSE	0.191842807	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030087	dichipmunk_pcm/ZIC2_HUMAN^PEAKS030087.pcm	NA	0.001023006	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZIC2_HUMAN^PEAKS030087.pcm	NA	9.03E-04	ZIC2_HUMAN	0.001023006	FAIL	IMPOSSIBLE	FAIL	-
PEAKS010143	dichipmunk_pcm/ZN143_HUMAN^PEAKS010143.pcm	0.029885016	0.058922024	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZN143_HUMAN^PEAKS010143.pcm	0.035445766	0.073195918	ZN143_HUMAN	0.073195918	FAIL	PASS	PASS	-
PEAKS020073	dichipmunk_pcm/ZN143_HUMAN^PEAKS020073.pcm	0.030487244	0.060064897	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZN143_HUMAN^PEAKS020073.pcm	0.030023489	0.071757791	ZN143_HUMAN	0.071757791	FAIL	PASS	PASS	-
PEAKS020400	dichipmunk_pcm/ZN143_HUMAN^PEAKS020400.pcm	0.025241256	0.049622633	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZN143_HUMAN^PEAKS020400.pcm	0.029369761	0.058789053	ZN143_HUMAN	0.058789053	FAIL	PASS	PASS	-
PEAKS020549	dichipmunk_pcm/ZN143_HUMAN^PEAKS020549.pcm	0.032803204	0.063523683	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZN143_HUMAN^PEAKS020549.pcm	0.033554146	0.062128504	ZN143_HUMAN	0.063523683	FAIL	PASS	PASS	-
PEAKS020595	dichipmunk_pcm/ZN143_HUMAN^PEAKS020595.pcm	0.027721949	0.051171244	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZN143_HUMAN^PEAKS020595.pcm	0.040330899	0.076023926	ZN143_HUMAN	0.076023926	FAIL	PASS	PASS	-
PEAKS030065	dichipmunk_pcm/ZN143_HUMAN^PEAKS030065.pcm	0.034072243	0.060662916	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ZN143_HUMAN^PEAKS030065.pcm	0.037566826	0.069156696	ZN143_HUMAN	0.069156696	FAIL	PASS	PASS	-
PEAKS030225	dichipmunk_pcm/AEBP2_HUMAN^PEAKS030225.pcm	NA	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/AEBP2_HUMAN^PEAKS030225.pcm	NA	NA	AEBP2_HUMAN	NA	IMPOSSIBLE	-	FAIL	-
PEAKS010171	dichipmunk_pcm/ATRX_HUMAN^PEAKS010171.pcm	NA	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ATRX_HUMAN^PEAKS010171.pcm	NA	NA	ATRX_HUMAN	NA	IMPOSSIBLE	-	FAIL	-
PEAKS010525	dichipmunk_pcm/ATRX_MOUSE^PEAKS010525.pcm	NA	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ATRX_MOUSE^PEAKS010525.pcm	NA	NA	ATRX_MOUSE	NA	IMPOSSIBLE	-	FAIL	-
PEAKS030187	dichipmunk_pcm/BBX_HUMAN^PEAKS030187.pcm	NA	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/BBX_HUMAN^PEAKS030187.pcm	NA	NA	BBX_HUMAN	NA	IMPOSSIBLE	-	FAIL	-
